age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba,actual_deposit
22,blue-collar,single,basic.9y,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6520616684339218,0.6520616684339218,0
34,admin.,married,university.degree,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6540041630499515,0.6540041630499515,1
37,blue-collar,married,basic.9y,yes,no,cellular,may,wed,2,1,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,0.9082415175198072,0.9082415175198072,0
49,management,married,university.degree,yes,no,telephone,jul,mon,12,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6020333318185984,0.6020333318185984,0
36,admin.,divorced,university.degree,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.7166415100554788,0.7166415100554788,0
54,management,married,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6339653826473718,0.6339653826473718,0
52,technician,married,professional.course,yes,no,telephone,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6663848622909301,0.6663848622909301,0
29,admin.,married,university.degree,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6814537106058673,0.6814537106058673,0
52,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6800314663418904,0.6800314663418904,0
60,retired,married,university.degree,no,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.884,4963.6,1,0.9418335324692052,0.9418335324692052,1
25,admin.,single,high.school,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5917042656815158,0.5917042656815158,0
30,services,married,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.702355064533714,0.702355064533714,0
31,technician,single,university.degree,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6620358239869208,0.6620358239869208,0
21,unemployed,married,high.school,yes,yes,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.688819906327886,0.688819906327886,0
26,student,single,high.school,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6086356959104682,0.6086356959104682,0
32,admin.,single,university.degree,yes,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,1,0.9096521229501321,0.9096521229501321,0
33,self-employed,married,basic.9y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6598113364505119,0.6598113364505119,0
52,blue-collar,married,basic.4y,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7840122278061643,0.7840122278061643,1
32,entrepreneur,married,basic.4y,yes,no,cellular,jun,tue,2,999,1,failure,-2.9,92.963,-40.8,1.286,5076.2,1,0.9183816837556993,0.9183816837556993,1
56,management,married,university.degree,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6564056228093057,0.6564056228093057,0
45,management,married,university.degree,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.9319099735823946,0.9319099735823946,1
44,blue-collar,married,basic.9y,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6601223016942477,0.6601223016942477,0
37,technician,married,university.degree,yes,yes,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6189609968739568,0.6189609968739568,0
31,technician,single,high.school,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.7186491563714524,0.7186491563714524,1
35,self-employed,single,university.degree,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.710115747987357,0.710115747987357,0
49,technician,divorced,professional.course,no,no,cellular,oct,thu,1,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,1,0.9043179782710027,0.9043179782710027,0
53,retired,married,high.school,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6419744795471668,0.6419744795471668,0
24,services,single,basic.9y,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7136968071718357,0.7136968071718357,0
29,management,single,university.degree,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.7090137476063971,0.7090137476063971,0
32,admin.,single,university.degree,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5908225985730833,0.5908225985730833,0
27,entrepreneur,single,university.degree,no,no,cellular,jun,thu,2,999,1,failure,-2.9,92.963,-40.8,1.235,5076.2,1,0.9115274469935578,0.9115274469935578,0
31,technician,single,high.school,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6937820754605979,0.6937820754605979,0
31,admin.,single,high.school,yes,no,cellular,jul,wed,1,999,1,failure,-1.7,94.215,-40.3,0.84,4991.6,1,0.929293206214478,0.929293206214478,0
31,technician,divorced,high.school,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6557161347378048,0.6557161347378048,0
29,unemployed,divorced,high.school,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,1,0.9214008504774639,0.9214008504774639,0
35,technician,single,university.degree,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7157959465391349,0.7157959465391349,0
55,admin.,divorced,university.degree,yes,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,1,0.8135690105365151,0.8135690105365151,0
43,admin.,married,university.degree,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6638938005479442,0.6638938005479442,0
53,entrepreneur,married,basic.4y,yes,no,telephone,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,1,0.9002679441431277,0.9002679441431277,0
38,technician,single,professional.course,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6610949196444379,0.6610949196444379,0
28,blue-collar,married,basic.4y,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6008443589989155,0.6008443589989155,0
38,admin.,married,basic.6y,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6592325212518668,0.6592325212518668,0
31,admin.,single,high.school,yes,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6737810737632473,0.6737810737632473,0
41,admin.,married,high.school,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,0.8384540864006147,0.8384540864006147,0
29,services,married,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.702355064533714,0.702355064533714,0
54,management,divorced,professional.course,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.615782022832662,0.615782022832662,0
35,admin.,single,university.degree,yes,yes,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.9178580762262675,0.9178580762262675,0
50,admin.,married,basic.9y,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,1,0.9442835374079104,0.9442835374079104,1
30,admin.,single,university.degree,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.7624532525215092,0.7624532525215092,0
32,admin.,single,high.school,yes,yes,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6493317068938436,0.6493317068938436,0
34,admin.,married,high.school,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.711307497041505,0.711307497041505,0
37,admin.,divorced,high.school,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6851320335298344,0.6851320335298344,1
47,admin.,single,university.degree,no,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1,0.9326765802159368,0.9326765802159368,0
32,technician,single,professional.course,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6775493156324123,0.6775493156324123,0
58,retired,divorced,basic.4y,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.655883688545386,0.655883688545386,0
27,management,single,university.degree,yes,yes,cellular,apr,mon,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.819428410360841,0.819428410360841,0
71,retired,married,basic.9y,yes,yes,cellular,jul,fri,6,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0.9418335324692052,0.9418335324692052,1
36,admin.,married,university.degree,no,no,cellular,aug,thu,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,0.918384183728293,0.918384183728293,0
31,blue-collar,married,basic.9y,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.7627509463379629,0.7627509463379629,0
47,self-employed,married,basic.9y,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6315849642098292,0.6315849642098292,0
50,management,married,university.degree,no,no,cellular,aug,tue,3,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.964436915836843,0.964436915836843,0
37,blue-collar,married,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6403578368482096,0.6403578368482096,0
26,admin.,single,university.degree,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6523629439244768,0.6523629439244768,0
92,retired,divorced,basic.4y,no,no,cellular,may,wed,3,999,1,failure,-1.8,93.876,-40.0,0.697,5008.7,1,0.9341729793822412,0.9341729793822412,1
33,blue-collar,single,basic.6y,yes,no,telephone,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.692623650613744,0.692623650613744,1
45,blue-collar,married,basic.4y,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6534830216342925,0.6534830216342925,0
29,admin.,single,university.degree,yes,no,cellular,may,wed,1,999,1,failure,-1.8,93.876,-40.0,0.672,5008.7,1,0.9341729793822412,0.9341729793822412,1
55,technician,married,professional.course,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6110535830530089,0.6110535830530089,0
23,management,single,university.degree,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,1,0.9227704565608775,0.9227704565608775,1
34,admin.,single,high.school,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.6102713929531259,0.6102713929531259,0
53,admin.,married,university.degree,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.656417689589052,0.656417689589052,0
32,services,married,professional.course,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.6049224759061446,0.6049224759061446,0
50,admin.,divorced,university.degree,yes,yes,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.805995851825708,0.805995851825708,1
33,blue-collar,married,basic.6y,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.7293368452765624,0.7293368452765624,0
32,services,married,high.school,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.6016521588185065,0.6016521588185065,0
26,self-employed,single,professional.course,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6582084478831765,0.6582084478831765,0
34,unemployed,married,basic.9y,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6383933180388107,0.6383933180388107,0
35,admin.,divorced,high.school,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7825812828396697,0.7825812828396697,0
26,admin.,single,university.degree,no,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6980333585467293,0.6980333585467293,0
36,technician,married,professional.course,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6220269299447532,0.6220269299447532,0
31,services,single,high.school,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7029029629578767,0.7029029629578767,0
58,admin.,married,university.degree,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,1,0.7830565368271215,0.7830565368271215,1
29,blue-collar,married,basic.6y,no,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7157693300014999,0.7157693300014999,0
57,admin.,divorced,high.school,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6299796932878982,0.6299796932878982,0
38,technician,married,professional.course,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6705245755610791,0.6705245755610791,0
32,blue-collar,married,basic.9y,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6920053591528308,0.6920053591528308,0
36,admin.,single,university.degree,no,yes,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1,0.9326765802159368,0.9326765802159368,1
48,unemployed,married,university.degree,yes,no,cellular,mar,tue,1,999,2,failure,-1.8,93.369,-34.8,0.646,5008.7,1,0.9295321385957613,0.9295321385957613,1
54,retired,married,basic.4y,yes,yes,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6243007034808505,0.6243007034808505,1
50,unemployed,married,basic.4y,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6268576373642714,0.6268576373642714,0
28,services,married,high.school,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6816828644305449,0.6816828644305449,0
23,student,single,basic.6y,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.8210094471657113,0.8210094471657113,0
23,technician,single,university.degree,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,1,0.9326765802159368,0.9326765802159368,1
41,blue-collar,married,basic.4y,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7000399900667779,0.7000399900667779,1
33,technician,single,professional.course,yes,no,telephone,mar,tue,2,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,1,0.9214126130614947,0.9214126130614947,0
37,admin.,single,university.degree,yes,no,telephone,oct,fri,3,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1,0.9009608117568583,0.9009608117568583,0
52,blue-collar,single,basic.9y,yes,no,cellular,nov,thu,3,9,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.9659074525709533,0.9659074525709533,0
30,services,single,high.school,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.638373168582472,0.638373168582472,0
42,admin.,married,high.school,no,yes,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6564847769441048,0.6564847769441048,0
34,entrepreneur,single,basic.9y,no,yes,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6149450195230072,0.6149450195230072,0
28,services,married,high.school,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6816828644305449,0.6816828644305449,0
37,technician,married,professional.course,yes,yes,cellular,mar,wed,1,9,1,success,-1.8,93.369,-34.8,0.644,5008.7,1,0.9659074525709533,0.9659074525709533,0
83,retired,married,basic.4y,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,1,0.9237253000269251,0.9237253000269251,0
30,blue-collar,single,basic.9y,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7896936750937738,0.7896936750937738,0
37,blue-collar,married,basic.6y,no,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5977401778494214,0.5977401778494214,0
51,housemaid,married,basic.4y,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,1,0.9223235023389005,0.9223235023389005,0
52,services,married,high.school,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6544594722903683,0.6544594722903683,1
45,technician,single,professional.course,no,no,cellular,apr,thu,3,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.7260749843423455,0.7260749843423455,0
33,services,divorced,high.school,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.79148566876673,0.79148566876673,0
28,admin.,single,university.degree,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.6102085265021605,0.6102085265021605,0
32,admin.,single,high.school,no,no,cellular,nov,mon,2,999,2,failure,-1.1,94.767,-50.8,1.048,4963.6,1,0.8702150580456494,0.8702150580456494,0
45,admin.,single,university.degree,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6727131455910278,0.6727131455910278,0
71,retired,married,professional.course,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1,0.9326765802159368,0.9326765802159368,1
32,technician,single,high.school,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7390660486765989,0.7390660486765989,0
36,admin.,single,high.school,yes,no,cellular,aug,fri,1,3,2,success,-2.9,92.201,-31.4,0.849,5076.2,1,0.964436915836843,0.964436915836843,1
37,admin.,married,university.degree,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6475264087452932,0.6475264087452932,0
47,technician,divorced,university.degree,no,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,0.7854328073410514,0.7854328073410514,0
59,retired,married,university.degree,yes,yes,cellular,jul,wed,16,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7095532845831428,0.7095532845831428,0
30,technician,single,high.school,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6912430927315569,0.6912430927315569,0
30,admin.,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6237559959060248,0.6237559959060248,0
35,admin.,married,university.degree,no,yes,cellular,sep,wed,2,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,1,0.929293206214478,0.929293206214478,0
42,admin.,divorced,university.degree,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.673635332761445,0.673635332761445,0
32,management,single,professional.course,yes,no,cellular,nov,wed,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6007638388942449,0.6007638388942449,0
42,admin.,divorced,high.school,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6458625984692712,0.6458625984692712,0
34,admin.,single,university.degree,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6890643504610895,0.6890643504610895,0
59,retired,divorced,basic.4y,yes,yes,cellular,jul,mon,1,6,1,success,-1.7,94.215,-40.3,0.827,4991.6,1,0.9653267785724896,0.9653267785724896,1
36,technician,married,professional.course,yes,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6031564197576655,0.6031564197576655,0
53,blue-collar,married,basic.4y,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6593587593778404,0.6593587593778404,0
31,blue-collar,single,high.school,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6919191003700387,0.6919191003700387,0
57,admin.,divorced,university.degree,no,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,1,0.8045992662664515,0.8045992662664515,0
41,blue-collar,married,basic.9y,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6605317043478731,0.6605317043478731,0
34,admin.,single,university.degree,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.698074591551294,0.698074591551294,0
33,student,married,high.school,no,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7099138522135526,0.7099138522135526,0
55,admin.,married,high.school,yes,no,cellular,apr,wed,3,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,1,0.8612372249308803,0.8612372249308803,0
26,student,single,high.school,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.6442246721136677,0.6442246721136677,0
29,admin.,married,university.degree,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7922812586205464,0.7922812586205464,1
43,management,married,university.degree,yes,no,telephone,dec,mon,2,8,1,success,-3.0,92.713,-33.0,0.709,5023.5,1,0.9653267785724896,0.9653267785724896,1
46,admin.,married,basic.9y,yes,no,cellular,sep,fri,3,999,4,failure,-1.1,94.199,-37.5,0.883,4963.6,1,0.8783059214455352,0.8783059214455352,0
40,technician,single,university.degree,no,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1,0.9304840865993347,0.9304840865993347,0
28,technician,single,basic.9y,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7516512164422936,0.7516512164422936,1
58,retired,married,university.degree,yes,no,telephone,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.843,5076.2,1,0.7726809112187891,0.7726809112187891,0
42,technician,divorced,professional.course,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,1,0.6968769338694232,0.6968769338694232,0
28,blue-collar,single,basic.6y,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.7098777846012545,0.7098777846012545,0
44,admin.,married,university.degree,no,no,cellular,apr,wed,4,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1,1,0.814510239511569,0.814510239511569,0
43,services,married,high.school,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6409315321641934,0.6409315321641934,0
40,blue-collar,divorced,basic.6y,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,1,0.6207293632194207,0.6207293632194207,0
29,services,married,high.school,yes,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,1,0.5911751367136334,0.5911751367136334,0
27,services,single,high.school,no,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,1,0.9418335324692052,0.9418335324692052,1
27,blue-collar,single,basic.9y,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.7207314758645532,0.7207314758645532,0
41,admin.,single,high.school,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,1,0.9556841208791402,0.9556841208791402,0
44,services,married,high.school,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6641493368822705,0.6641493368822705,0
38,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6630437797988491,0.6630437797988491,0
30,admin.,married,university.degree,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9224836681923796,0.9224836681923796,1
62,technician,married,professional.course,no,no,cellular,mar,mon,2,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,1,0.9399407499854557,0.9399407499854557,0
47,services,married,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5955070976517857,0.5955070976517857,1
71,housemaid,married,basic.4y,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,1,0.7324968180987017,0.7324968180987017,0
31,blue-collar,single,basic.6y,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.645799564829491,0.645799564829491,0
33,technician,married,high.school,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6273456713731876,0.6273456713731876,0
30,admin.,single,high.school,no,yes,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,1,0.6354871778311393,0.6354871778311393,0
59,admin.,divorced,university.degree,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,93.369,-34.8,0.635,5008.7,1,0.9442835374079104,0.9442835374079104,1
32,self-employed,married,university.degree,yes,yes,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1,0.9326765802159368,0.9326765802159368,0
46,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.7100252317580742,0.7100252317580742,0
73,retired,divorced,high.school,no,yes,cellular,dec,tue,3,6,2,success,-3.0,92.713,-33.0,0.707,5023.5,1,0.9659074525709533,0.9659074525709533,1
32,services,single,university.degree,yes,no,cellular,oct,fri,2,999,2,failure,-1.1,94.601,-49.5,0.972,4963.6,1,0.907861136321427,0.907861136321427,0
48,management,married,high.school,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.621579928076582,0.621579928076582,0
30,management,married,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.684398564558829,0.684398564558829,0
