age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba,actual_deposit
43,services,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44639652642110006,0.44639652642110006,0
27,unemployed,married,high.school,yes,no,telephone,jun,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.38343898951102406,0.38343898951102406,0
42,management,married,basic.9y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.5788363634661199,0.5788363634661199,0
33,technician,divorced,professional.course,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.36687133898576973,0.36687133898576973,0
39,services,married,high.school,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5682913216635254,0.5682913216635254,0
35,admin.,divorced,university.degree,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5215265864294966,0.5215265864294966,0
49,admin.,divorced,university.degree,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5153765908302677,0.5153765908302677,0
30,services,married,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.46852416922795886,0.46852416922795886,0
52,blue-collar,married,basic.4y,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.35272445902540833,0.35272445902540833,0
32,blue-collar,married,professional.course,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.39313964144529107,0.39313964144529107,0
25,blue-collar,single,basic.9y,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5595783247227348,0.5595783247227348,0
29,technician,single,professional.course,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5481668963198475,0.5481668963198475,0
57,self-employed,married,basic.9y,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2667954698990853,0.2667954698990853,0
24,admin.,single,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.5859913504139054,0.5859913504139054,0
30,technician,married,high.school,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.38912300443494,0.38912300443494,0
33,technician,married,basic.9y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.28540496216200945,0.28540496216200945,0
51,entrepreneur,married,basic.6y,yes,no,cellular,jul,fri,15,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3350821999618002,0.3350821999618002,0
24,blue-collar,married,basic.9y,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5392461026090485,0.5392461026090485,0
52,technician,divorced,basic.9y,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.553240120819058,0.553240120819058,0
31,services,single,high.school,no,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,0.5165210577815291,0.5165210577815291,0
48,management,married,university.degree,yes,yes,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.4009614154280435,0.4009614154280435,0
25,blue-collar,married,basic.9y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4436078180905887,0.4436078180905887,0
27,services,single,high.school,no,no,cellular,may,fri,6,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.18255179655059176,0.18255179655059176,0
49,admin.,married,basic.9y,no,no,telephone,jun,mon,15,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.34631207516940443,0.34631207516940443,0
29,blue-collar,married,basic.9y,no,no,cellular,may,thu,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.25641361191468337,0.25641361191468337,0
52,entrepreneur,single,university.degree,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.48838476714433854,0.48838476714433854,0
39,admin.,married,university.degree,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5304779028480433,0.5304779028480433,0
43,blue-collar,married,basic.6y,no,no,cellular,may,tue,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.45686649559887865,0.45686649559887865,0
52,blue-collar,single,basic.9y,no,yes,cellular,jul,fri,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2928979454428746,0.2928979454428746,0
31,admin.,married,high.school,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.25832922052658425,0.25832922052658425,0
53,services,married,basic.9y,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,1,0.5170134978821971,0.5170134978821971,0
52,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5750717381711851,0.5750717381711851,0
49,unemployed,married,high.school,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.47863207276379915,0.47863207276379915,0
49,entrepreneur,married,basic.4y,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.38595610651937395,0.38595610651937395,0
49,management,married,university.degree,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5051954784971705,0.5051954784971705,0
48,admin.,divorced,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5090812005042642,0.5090812005042642,0
46,entrepreneur,single,university.degree,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.5451114853302108,0.5451114853302108,0
37,admin.,married,university.degree,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.41121884952929794,0.41121884952929794,0
32,admin.,married,university.degree,no,no,cellular,may,fri,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.39900134708890633,0.39900134708890633,0
43,management,married,high.school,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.43086228095763585,0.43086228095763585,0
40,services,married,high.school,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4207197512429665,0.4207197512429665,0
29,blue-collar,single,basic.6y,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5848828686157658,0.5848828686157658,0
37,entrepreneur,married,basic.9y,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.5782434647578032,0.5782434647578032,0
48,services,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.40239363211166446,0.40239363211166446,0
33,technician,divorced,high.school,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.30732012195828157,0.30732012195828157,0
38,admin.,single,university.degree,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5378473662545851,0.5378473662545851,0
27,admin.,married,professional.course,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.3999199328176523,0.3999199328176523,0
42,blue-collar,married,basic.6y,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5681278954257862,0.5681278954257862,0
57,management,divorced,university.degree,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4263735175816843,0.4263735175816843,0
35,technician,divorced,professional.course,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5631193008272308,0.5631193008272308,0
22,student,single,university.degree,yes,no,telephone,jul,mon,12,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.5856852329221635,0.5856852329221635,0
46,admin.,single,high.school,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.46149363975477137,0.46149363975477137,0
48,technician,married,high.school,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5740782901317759,0.5740782901317759,0
36,technician,married,high.school,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.30522890336855985,0.30522890336855985,0
46,blue-collar,single,basic.4y,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.30950425556651606,0.30950425556651606,0
44,admin.,divorced,high.school,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.4337986931933154,0.4337986931933154,0
57,admin.,divorced,university.degree,yes,no,cellular,nov,fri,7,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.5367065500529165,0.5367065500529165,0
36,admin.,single,university.degree,yes,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.5151547211096247,0.5151547211096247,0
42,technician,married,professional.course,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4903365990463217,0.4903365990463217,0
39,management,married,university.degree,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5077172364630596,0.5077172364630596,0
50,admin.,married,high.school,yes,no,telephone,may,tue,19,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1440434170635806,0.1440434170635806,0
38,blue-collar,married,basic.4y,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.4177885691192493,0.4177885691192493,0
57,retired,married,basic.6y,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.4316610414863359,0.4316610414863359,0
27,admin.,divorced,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5148471538567617,0.5148471538567617,0
41,management,married,basic.9y,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4013420234571818,0.4013420234571818,0
36,technician,married,university.degree,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3192220855283082,0.3192220855283082,0
42,admin.,single,university.degree,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5599840162844052,0.5599840162844052,0
46,technician,married,professional.course,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.45098757301691095,0.45098757301691095,0
53,admin.,divorced,high.school,yes,yes,telephone,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.33725690367107564,0.33725690367107564,0
48,admin.,divorced,university.degree,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44147138948727277,0.44147138948727277,0
28,admin.,single,high.school,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5829885350202629,0.5829885350202629,0
50,management,married,university.degree,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.2398487211285614,0.2398487211285614,0
50,housemaid,married,basic.9y,yes,no,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2381681056181811,0.2381681056181811,0
28,admin.,married,high.school,no,yes,telephone,may,fri,18,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.380217307132794,0.380217307132794,0
37,blue-collar,divorced,basic.4y,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.29782578793944214,0.29782578793944214,0
41,technician,divorced,basic.4y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.33293416901576944,0.33293416901576944,0
35,management,married,university.degree,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.40571939325350137,0.40571939325350137,0
35,blue-collar,married,high.school,yes,yes,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4203666287922651,0.4203666287922651,0
44,technician,married,professional.course,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.48995775910478895,0.48995775910478895,0
36,blue-collar,married,basic.6y,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5772550269614113,0.5772550269614113,0
49,admin.,single,university.degree,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4109134904481539,0.4109134904481539,0
33,blue-collar,married,basic.4y,no,no,telephone,may,mon,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.27877409973683803,0.27877409973683803,0
27,technician,single,high.school,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.287677021372496,0.287677021372496,0
35,technician,single,professional.course,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.29676134255167647,0.29676134255167647,0
40,blue-collar,married,basic.6y,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4402876608105257,0.4402876608105257,0
32,admin.,single,university.degree,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4296888415438296,0.4296888415438296,0
39,services,married,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3537927931353177,0.3537927931353177,0
29,self-employed,married,basic.9y,yes,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.10983092258512522,0.10983092258512522,0
24,services,married,high.school,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.4919397080890333,0.4919397080890333,0
38,management,single,university.degree,no,no,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.5547349658395134,0.5547349658395134,0
36,self-employed,married,basic.9y,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.5390643930386387,0.5390643930386387,0
39,blue-collar,married,basic.4y,no,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.2944494540952842,0.2944494540952842,0
48,technician,single,high.school,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4201231987087887,0.4201231987087887,0
31,services,married,high.school,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.46873476140823606,0.46873476140823606,0
33,management,married,university.degree,yes,no,cellular,may,tue,6,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.36113001026940206,0.36113001026940206,0
41,blue-collar,married,basic.9y,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4426291445752901,0.4426291445752901,0
42,blue-collar,married,basic.6y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5674265305539961,0.5674265305539961,1
50,housemaid,married,basic.4y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.40997562771225404,0.40997562771225404,0
36,blue-collar,married,basic.9y,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.46905681771607555,0.46905681771607555,0
53,retired,divorced,basic.4y,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3982765230155088,0.3982765230155088,0
36,self-employed,single,university.degree,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.5568509936412233,0.5568509936412233,0
32,blue-collar,married,professional.course,no,yes,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5587031045538681,0.5587031045538681,0
48,technician,married,university.degree,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.4743190629255881,0.4743190629255881,0
42,technician,married,professional.course,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5637169236410657,0.5637169236410657,0
31,admin.,single,university.degree,yes,yes,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.45054925572203885,0.45054925572203885,0
40,blue-collar,married,basic.9y,no,no,cellular,may,tue,4,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.32159539987787106,0.32159539987787106,0
37,admin.,married,high.school,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3272976165387612,0.3272976165387612,0
56,blue-collar,married,basic.9y,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.4562232091879577,0.4562232091879577,0
49,blue-collar,married,basic.4y,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5633758403081578,0.5633758403081578,0
45,admin.,married,high.school,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.40551226058943246,0.40551226058943246,0
53,blue-collar,married,professional.course,yes,yes,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.42289892599369877,0.42289892599369877,0
40,services,single,high.school,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.45654992033228536,0.45654992033228536,0
30,admin.,married,university.degree,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5509228988539335,0.5509228988539335,0
32,blue-collar,married,high.school,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.555780975393747,0.555780975393747,0
26,admin.,married,high.school,yes,no,telephone,jun,wed,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5470769031918717,0.5470769031918717,0
36,technician,married,professional.course,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.50907391894977,0.50907391894977,0
32,technician,married,university.degree,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.3120001316958572,0.3120001316958572,0
44,blue-collar,divorced,basic.9y,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5426105452634485,0.5426105452634485,0
43,admin.,married,university.degree,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4627065706200518,0.4627065706200518,0
37,housemaid,married,university.degree,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5488551789616125,0.5488551789616125,0
44,blue-collar,divorced,basic.4y,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.43203869953802676,0.43203869953802676,0
32,admin.,single,high.school,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.36522594009368514,0.36522594009368514,0
48,admin.,married,high.school,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5318404106393186,0.5318404106393186,0
33,blue-collar,divorced,basic.9y,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.29330087627968754,0.29330087627968754,0
37,blue-collar,married,basic.4y,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2599338172866001,0.2599338172866001,0
35,admin.,single,university.degree,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5411600351892671,0.5411600351892671,0
50,services,single,basic.4y,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5037581759158501,0.5037581759158501,0
33,admin.,married,high.school,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.31980975578343995,0.31980975578343995,0
40,student,single,high.school,no,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.2993812810451275,0.2993812810451275,0
30,technician,married,university.degree,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5808697370679577,0.5808697370679577,0
54,technician,married,professional.course,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4585830392414841,0.4585830392414841,0
29,entrepreneur,married,basic.4y,no,no,telephone,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.07501056978651569,0.07501056978651569,0
43,management,married,university.degree,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.41011374661312605,0.41011374661312605,0
56,services,divorced,basic.6y,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.3131959950814065,0.3131959950814065,0
39,admin.,single,high.school,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.570111493315909,0.570111493315909,0
43,blue-collar,married,basic.4y,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.24801548334711418,0.24801548334711418,0
38,entrepreneur,married,basic.6y,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4612850012025366,0.4612850012025366,0
39,admin.,married,university.degree,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5618181816912208,0.5618181816912208,1
30,technician,married,university.degree,yes,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.26418158513797096,0.26418158513797096,0
29,admin.,married,university.degree,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.5763307494649232,0.5763307494649232,0
37,services,divorced,high.school,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.4273878686747802,0.4273878686747802,0
41,technician,married,professional.course,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.4859867909147962,0.4859867909147962,0
54,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.41045267957617926,0.41045267957617926,0
50,housemaid,married,basic.4y,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.537937858584001,0.537937858584001,0
43,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5669107019462517,0.5669107019462517,0
26,admin.,single,high.school,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.340079364775326,0.340079364775326,0
47,admin.,married,professional.course,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.48645870406633257,0.48645870406633257,0
42,blue-collar,married,basic.9y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5669107019462517,0.5669107019462517,0
41,blue-collar,married,high.school,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.1679447139173878,0.1679447139173878,0
42,admin.,single,university.degree,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5209686836808072,0.5209686836808072,0
38,management,married,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.20062127555267434,0.20062127555267434,0
43,blue-collar,married,basic.4y,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5089617291569072,0.5089617291569072,0
34,blue-collar,married,professional.course,yes,yes,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.41349080467550337,0.41349080467550337,0
43,technician,single,professional.course,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.48701549522951704,0.48701549522951704,0
39,housemaid,married,professional.course,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5327454127854455,0.5327454127854455,0
46,blue-collar,married,basic.6y,yes,no,telephone,may,thu,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.30378599377589754,0.30378599377589754,0
33,self-employed,married,basic.4y,no,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.23653046999561547,0.23653046999561547,0
47,self-employed,married,university.degree,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.3594847626550161,0.3594847626550161,0
49,admin.,married,university.degree,no,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3705543509775927,0.3705543509775927,0
54,management,divorced,university.degree,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.42876927952184096,0.42876927952184096,0
42,technician,single,professional.course,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.39418317132948866,0.39418317132948866,0
55,retired,married,basic.9y,no,no,telephone,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.03775386638512928,0.03775386638512928,0
41,blue-collar,married,basic.6y,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,1,0.5740284610464884,0.5740284610464884,0
35,blue-collar,married,basic.9y,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4192649922944154,0.4192649922944154,0
50,blue-collar,married,basic.9y,yes,no,telephone,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.25085840729109254,0.25085840729109254,0
29,services,single,high.school,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.37608376996879384,0.37608376996879384,0
