age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
33,student,married,high.school,no,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.697897426650779,0.697897426650779
39,admin.,married,high.school,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.6604577235602844,0.6604577235602844
30,services,single,high.school,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6855701833604644,0.6855701833604644
30,blue-collar,married,basic.6y,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6080702945561555,0.6080702945561555
39,admin.,married,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0.9097766411087097,0.9097766411087097
40,entrepreneur,divorced,university.degree,no,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6584223205238046,0.6584223205238046
32,entrepreneur,single,professional.course,yes,no,telephone,aug,fri,1,999,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,1,0.7797576732546792,0.7797576732546792
36,management,married,university.degree,no,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,1,0.9185218705030771,0.9185218705030771
55,entrepreneur,married,professional.course,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6539486363063742,0.6539486363063742
29,technician,married,professional.course,no,no,cellular,may,fri,2,999,2,failure,-1.8,93.876,-40.0,0.699,5008.7,1,0.9318931386657254,0.9318931386657254
39,admin.,married,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6588414387977285,0.6588414387977285
44,admin.,married,university.degree,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6173878692121678,0.6173878692121678
27,student,single,university.degree,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.7123945464642462,0.7123945464642462
30,technician,single,professional.course,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7048776902390853,0.7048776902390853
30,self-employed,single,university.degree,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1,0.9069115388196243,0.9069115388196243
31,technician,divorced,high.school,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6401771370710526,0.6401771370710526
24,services,single,high.school,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.707461604530266,0.707461604530266
33,blue-collar,single,basic.6y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7034969582831113,0.7034969582831113
29,admin.,single,university.degree,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5928561382835156,0.5928561382835156
57,retired,married,university.degree,yes,no,cellular,aug,wed,1,999,1,failure,-2.9,92.201,-31.4,0.834,5076.2,1,0.9109151207983435,0.9109151207983435
27,admin.,single,professional.course,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6895918351226604,0.6895918351226604
30,self-employed,single,university.degree,yes,no,cellular,aug,mon,2,999,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,0.9286352800750085,0.9286352800750085
36,blue-collar,married,basic.4y,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6536586956141959,0.6536586956141959
57,retired,married,university.degree,no,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,1,0.9216509043902515,0.9216509043902515
34,blue-collar,married,basic.9y,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7092031345677847,0.7092031345677847
42,admin.,married,university.degree,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.8131889476629023,0.8131889476629023
29,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6617999645074516,0.6617999645074516
54,management,married,university.degree,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9016649636626312,0.9016649636626312
42,services,married,basic.4y,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6593941916738488,0.6593941916738488
33,unemployed,married,basic.9y,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6012168372841672,0.6012168372841672
43,blue-collar,divorced,basic.9y,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6577543405282639,0.6577543405282639
42,technician,married,professional.course,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.670595440107721,0.670595440107721
36,admin.,married,high.school,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,1,0.8393775994681338,0.8393775994681338
38,technician,divorced,university.degree,no,no,cellular,apr,wed,2,999,2,failure,-1.8,93.075,-47.1,1.415,5099.1,1,0.6978558447537772,0.6978558447537772
24,self-employed,single,university.degree,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.6146863062561195,0.6146863062561195
44,technician,married,high.school,yes,yes,cellular,oct,mon,1,999,1,failure,-1.1,94.601,-49.5,1.0,4963.6,1,0.916981003927145,0.916981003927145
71,retired,married,professional.course,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,1,0.9450844362695074,0.9450844362695074
44,unemployed,divorced,basic.6y,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7575492641352903,0.7575492641352903
41,blue-collar,married,basic.6y,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6480580232833779,0.6480580232833779
30,blue-collar,married,basic.9y,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7055094286943623,0.7055094286943623
34,management,divorced,university.degree,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.68237533897768,0.68237533897768
48,technician,married,high.school,no,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1,0.9328644285603999,0.9328644285603999
51,entrepreneur,married,professional.course,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6752833977916036,0.6752833977916036
37,blue-collar,married,basic.4y,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6538786197466455,0.6538786197466455
49,admin.,married,basic.6y,yes,no,cellular,apr,wed,2,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1,1,0.8246995208753538,0.8246995208753538
28,admin.,married,university.degree,no,no,cellular,aug,fri,4,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,0.9419139672295366,0.9419139672295366
41,technician,married,university.degree,yes,yes,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.9185483455132126,0.9185483455132126
41,blue-collar,married,basic.9y,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.7579580012233376,0.7579580012233376
40,services,married,basic.6y,no,no,cellular,apr,thu,2,999,2,failure,-1.8,93.075,-47.1,1.435,5099.1,1,0.6321097138830548,0.6321097138830548
60,retired,married,high.school,no,no,cellular,aug,tue,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.9650165519011713,0.9650165519011713
30,technician,single,university.degree,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6386237488443292,0.6386237488443292
53,management,married,university.degree,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6507094215129775,0.6507094215129775
55,technician,single,professional.course,yes,yes,cellular,mar,mon,2,999,0,nonexistent,-1.8,92.843,-50.0,1.703,5099.1,1,0.9345956125840206,0.9345956125840206
38,technician,single,professional.course,no,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6888443134231588,0.6888443134231588
34,technician,married,basic.9y,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6517988346743332,0.6517988346743332
76,retired,married,basic.4y,no,no,cellular,apr,tue,4,999,1,failure,-1.8,93.749,-34.6,0.638,5008.7,1,0.935589077186686,0.935589077186686
38,technician,divorced,high.school,no,no,cellular,aug,wed,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6104857605513908,0.6104857605513908
27,technician,single,university.degree,yes,no,cellular,oct,wed,1,999,1,failure,-1.1,94.601,-49.5,1.043,4963.6,1,0.9231331234596284,0.9231331234596284
49,admin.,married,basic.9y,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.6095602849698258,0.6095602849698258
55,entrepreneur,married,professional.course,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6539486363063742,0.6539486363063742
53,technician,married,basic.9y,no,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,1,0.6051350687972915,0.6051350687972915
29,technician,single,basic.9y,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.8039613057437669,0.8039613057437669
43,admin.,single,university.degree,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7220734285872086,0.7220734285872086
56,technician,married,professional.course,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6021560921136774,0.6021560921136774
42,entrepreneur,married,high.school,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6559597028112836,0.6559597028112836
35,technician,married,professional.course,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.6375884003014713,0.6375884003014713
33,blue-collar,single,basic.9y,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.7785651160275415,0.7785651160275415
29,technician,single,university.degree,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6934960395658905,0.6934960395658905
45,admin.,married,university.degree,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6208883345895045,0.6208883345895045
35,services,single,high.school,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6981019322710305,0.6981019322710305
27,admin.,married,high.school,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7789932153459992,0.7789932153459992
56,technician,married,professional.course,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.709051545103973,0.709051545103973
24,student,single,university.degree,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6302217871925669,0.6302217871925669
36,admin.,married,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6682302986334664,0.6682302986334664
39,blue-collar,married,basic.6y,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.688402690728377,0.688402690728377
22,technician,single,professional.course,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1,0.9328644285603999,0.9328644285603999
30,blue-collar,single,high.school,yes,no,cellular,nov,mon,5,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1,0.9293119966413802,0.9293119966413802
53,entrepreneur,married,university.degree,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.623537079500479,0.623537079500479
42,management,married,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6259652411751553,0.6259652411751553
29,admin.,single,university.degree,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6787692686557651,0.6787692686557651
33,admin.,single,high.school,no,no,cellular,may,thu,1,12,2,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.8272874483094871,0.8272874483094871
42,blue-collar,married,professional.course,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,1,0.9328644285603999,0.9328644285603999
34,self-employed,single,university.degree,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6959958463331368,0.6959958463331368
57,admin.,married,university.degree,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,0.9217284499313289,0.9217284499313289
25,admin.,single,university.degree,yes,no,telephone,nov,mon,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1,0.902057575827222,0.902057575827222
60,admin.,married,professional.course,yes,yes,cellular,sep,thu,1,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.9664520739047134,0.9664520739047134
38,admin.,divorced,high.school,no,no,cellular,apr,tue,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,1,0.6374365795325608,0.6374365795325608
52,services,married,high.school,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6540851129636556,0.6540851129636556
37,admin.,married,university.degree,no,no,telephone,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,1,0.6139158011272461,0.6139158011272461
44,blue-collar,married,basic.6y,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6784071144174878,0.6784071144174878
36,management,married,university.degree,no,yes,cellular,nov,wed,3,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.9664520739047134,0.9664520739047134
22,admin.,single,university.degree,yes,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,1,0.9241436573448559,0.9241436573448559
24,blue-collar,single,high.school,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7878328961515252,0.7878328961515252
29,unemployed,married,university.degree,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.5995757896306241,0.5995757896306241
56,entrepreneur,married,high.school,yes,no,cellular,aug,wed,5,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,1,0.9227010812836273,0.9227010812836273
40,admin.,single,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6524379984005857,0.6524379984005857
32,blue-collar,single,basic.9y,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7184160228944436,0.7184160228944436
48,services,married,high.school,no,no,cellular,may,mon,3,999,2,failure,-1.8,92.893,-46.2,1.264,5099.1,1,0.7902414937952066,0.7902414937952066
31,technician,divorced,high.school,no,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6093829486851172,0.6093829486851172
55,admin.,married,university.degree,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.8725992882581003,0.8725992882581003
32,admin.,single,university.degree,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6700496383085254,0.6700496383085254
75,retired,married,basic.4y,no,no,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,1,0.9328644285603999,0.9328644285603999
29,blue-collar,married,basic.6y,no,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7316215940110375,0.7316215940110375
54,admin.,married,university.degree,no,yes,cellular,jul,tue,6,13,1,success,-2.9,92.469,-33.6,0.908,5076.2,1,0.9650165519011713,0.9650165519011713
46,services,married,basic.9y,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,0.6462957509404103,0.6462957509404103
30,blue-collar,single,basic.9y,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,0.7810603604173758,0.7810603604173758
34,blue-collar,married,basic.6y,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7041864712416819,0.7041864712416819
36,admin.,single,high.school,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6870791551913814,0.6870791551913814
28,management,married,high.school,no,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6229115230235213,0.6229115230235213
29,blue-collar,single,basic.9y,yes,no,cellular,mar,tue,13,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,1,0.929274579981477,0.929274579981477
31,services,single,high.school,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6703819435689479,0.6703819435689479
34,admin.,married,high.school,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6012168372841672,0.6012168372841672
34,self-employed,married,basic.9y,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6436455427941871,0.6436455427941871
32,technician,married,basic.6y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6858485836408045,0.6858485836408045
51,services,married,high.school,yes,no,cellular,nov,mon,3,6,3,success,-1.1,94.767,-50.8,1.05,4963.6,1,0.9650713246922469,0.9650713246922469
45,management,married,high.school,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6035540988219982,0.6035540988219982
27,admin.,married,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6577988994374768,0.6577988994374768
31,blue-collar,single,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6879248981932269,0.6879248981932269
28,blue-collar,single,basic.9y,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.8020964352227874,0.8020964352227874
30,admin.,married,university.degree,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6590338995951507,0.6590338995951507
24,admin.,single,high.school,yes,yes,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6936080321815014,0.6936080321815014
30,student,single,professional.course,no,no,telephone,sep,tue,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,1,0.7045923564512393,0.7045923564512393
39,admin.,married,university.degree,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.8624824093183927,0.8624824093183927
29,admin.,married,university.degree,no,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6428866593118444,0.6428866593118444
32,blue-collar,married,basic.9y,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,1,0.7909397056957911,0.7909397056957911
58,housemaid,single,professional.course,yes,no,cellular,apr,mon,1,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,1,0.9650713246922469,0.9650713246922469
35,self-employed,married,university.degree,yes,no,telephone,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.8820181502948177,0.8820181502948177
24,student,single,high.school,yes,yes,cellular,jul,tue,3,999,1,failure,-1.7,94.215,-40.3,0.835,4991.6,1,0.9299226751407969,0.9299226751407969
29,admin.,married,university.degree,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7437357340547526,0.7437357340547526
33,entrepreneur,single,university.degree,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,1,0.7693398618946626,0.7693398618946626
31,self-employed,married,university.degree,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6924624274289717,0.6924624274289717
33,self-employed,single,high.school,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.704441097771131,0.704441097771131
40,technician,married,professional.course,yes,no,telephone,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.956,4963.6,1,0.814490715998293,0.814490715998293
52,admin.,married,high.school,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6393387255251587,0.6393387255251587
49,blue-collar,married,basic.4y,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6201365957755057,0.6201365957755057
35,blue-collar,single,basic.6y,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5935163699100898,0.5935163699100898
71,retired,married,basic.9y,yes,yes,cellular,jul,fri,6,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0.9421846011382365,0.9421846011382365
31,admin.,divorced,high.school,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7139383299248954,0.7139383299248954
25,services,single,high.school,yes,no,telephone,oct,thu,1,999,0,nonexistent,-0.1,93.798,-40.4,4.921,5195.8,1,0.9571694361418054,0.9571694361418054
43,admin.,divorced,high.school,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6620282399190983,0.6620282399190983
42,self-employed,married,university.degree,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6613567922641864,0.6613567922641864
34,technician,single,professional.course,no,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,1,0.9227580026121761,0.9227580026121761
29,technician,married,professional.course,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,1,0.939665520045548,0.939665520045548
34,entrepreneur,married,professional.course,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5970025133989612,0.5970025133989612
33,admin.,married,basic.9y,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7258534188981883,0.7258534188981883
37,technician,single,high.school,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6436412775567072,0.6436412775567072
49,services,married,high.school,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6264095433087608,0.6264095433087608
40,self-employed,married,university.degree,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.634725791510296,0.634725791510296
58,management,married,university.degree,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,93.876,-40.0,0.692,5008.7,1,0.9450844362695074,0.9450844362695074
37,admin.,single,university.degree,yes,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,1,0.9328644285603999,0.9328644285603999
33,unemployed,single,university.degree,no,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.7047159032025366,0.7047159032025366
37,services,married,high.school,no,no,cellular,jul,thu,1,6,2,success,-1.7,94.215,-40.3,0.846,4991.6,1,0.9664520739047134,0.9664520739047134
37,blue-collar,married,basic.6y,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,1,0.908086093261732,0.908086093261732
28,entrepreneur,single,high.school,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6208102562376895,0.6208102562376895
41,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,0.6820862754106629,0.6820862754106629
31,entrepreneur,married,university.degree,yes,no,telephone,oct,thu,4,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,1,0.9004976545037469,0.9004976545037469
24,student,single,high.school,no,no,cellular,jun,wed,6,6,1,success,-1.7,94.055,-39.8,0.727,4991.6,1,0.9664520739047134,0.9664520739047134
29,management,single,university.degree,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1,0.6003270503468707,0.6003270503468707
32,admin.,single,high.school,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6895918351226604,0.6895918351226604
31,technician,married,university.degree,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6406549767905515,0.6406549767905515
54,technician,divorced,university.degree,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6611376763097118,0.6611376763097118
42,entrepreneur,married,basic.4y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6123943045278664,0.6123943045278664
31,blue-collar,married,basic.9y,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7628217372418603,0.7628217372418603
32,admin.,married,high.school,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7829262918085192,0.7829262918085192
32,blue-collar,married,basic.9y,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7502054799969664,0.7502054799969664
41,blue-collar,married,basic.9y,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.5956322613930651,0.5956322613930651
41,management,married,basic.6y,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,1,0.924277099320732,0.924277099320732
30,admin.,married,university.degree,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.680525192500272,0.680525192500272
65,retired,married,basic.4y,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9378850624832554,0.9378850624832554
46,unemployed,married,basic.9y,no,no,cellular,jun,tue,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,1,0.9204312259260814,0.9204312259260814
