age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
24,admin.,single,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.562430282388329,0.562430282388329
37,admin.,divorced,university.degree,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.3349006727982022,0.3349006727982022
29,blue-collar,married,basic.4y,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.29430631964161386,0.29430631964161386
40,technician,married,basic.9y,no,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.2895114389038735,0.2895114389038735
46,blue-collar,divorced,basic.6y,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.40678369565890765,0.40678369565890765
34,admin.,single,high.school,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3838913144811416,0.3838913144811416
41,blue-collar,divorced,basic.6y,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.38275093322082465,0.38275093322082465
26,technician,single,professional.course,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.55089254365181,0.55089254365181
32,blue-collar,married,basic.6y,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.41891245871308597,0.41891245871308597
34,blue-collar,married,basic.4y,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5183714769019858,0.5183714769019858
28,admin.,single,university.degree,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5435068309972775,0.5435068309972775
29,blue-collar,married,basic.9y,no,no,cellular,may,thu,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.24362376798690877,0.24362376798690877
38,blue-collar,married,basic.4y,no,yes,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.3340878371791169,0.3340878371791169
39,admin.,married,university.degree,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5359407635762196,0.5359407635762196
59,housemaid,married,basic.4y,yes,yes,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.3216335818597533,0.3216335818597533
55,blue-collar,married,basic.9y,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.45935261967431734,0.45935261967431734
46,blue-collar,married,basic.9y,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.4196181536059457,0.4196181536059457
31,services,married,high.school,no,yes,cellular,apr,wed,6,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,0.4247522439706025,0.4247522439706025
32,admin.,married,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4050655689876262,0.4050655689876262
36,admin.,single,university.degree,yes,no,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.3978196071106561,0.3978196071106561
47,admin.,married,basic.4y,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3504852385350828,0.3504852385350828
45,blue-collar,married,basic.9y,yes,no,telephone,may,thu,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.32936495047487335,0.32936495047487335
32,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.38283045868239063,0.38283045868239063
46,entrepreneur,single,university.degree,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.5397856746644341,0.5397856746644341
37,blue-collar,married,high.school,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5017142346628003,0.5017142346628003
32,admin.,married,university.degree,no,no,cellular,may,fri,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.41242731044305997,0.41242731044305997
59,blue-collar,married,basic.4y,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2864591893776405,0.2864591893776405
28,blue-collar,married,basic.4y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.43458864288201904,0.43458864288201904
38,blue-collar,single,basic.4y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.43841528453249495,0.43841528453249495
37,entrepreneur,married,basic.9y,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.5807888088886647,0.5807888088886647
41,admin.,single,high.school,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.5801766905036932,0.5801766905036932
39,admin.,married,university.degree,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5764799757532171,0.5764799757532171
34,blue-collar,married,basic.9y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5581157096121884,0.5581157096121884
57,blue-collar,divorced,basic.9y,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4715367483627419,0.4715367483627419
48,entrepreneur,married,university.degree,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.2664738616799049,0.2664738616799049
47,blue-collar,married,basic.4y,yes,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5552437616476287,0.5552437616476287
29,admin.,single,university.degree,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.4834605588187845,0.4834605588187845
36,management,divorced,professional.course,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.58620986113199,0.58620986113199
46,housemaid,married,basic.9y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4374113515492833,0.4374113515492833
41,blue-collar,married,basic.6y,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.37548122751388147,0.37548122751388147
43,technician,single,university.degree,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5087898360077105,0.5087898360077105
46,blue-collar,married,basic.9y,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5570925915552606,0.5570925915552606
44,technician,married,professional.course,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.41101683803799605,0.41101683803799605
34,technician,divorced,professional.course,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.4738556532176738,0.4738556532176738
54,admin.,married,university.degree,no,no,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.23920822352805102,0.23920822352805102
41,admin.,single,university.degree,yes,no,cellular,nov,tue,5,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.4524753373068642,0.4524753373068642
39,management,divorced,university.degree,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4237180096163305,0.4237180096163305
45,blue-collar,married,basic.6y,yes,no,telephone,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.33531722864831487,0.33531722864831487
47,admin.,married,university.degree,no,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4839771837532324,0.4839771837532324
31,unemployed,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.33555297658552524,0.33555297658552524
56,technician,married,professional.course,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5402286995770648,0.5402286995770648
41,management,married,basic.9y,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4858213011265947,0.4858213011265947
33,services,married,basic.4y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4210194665988467,0.4210194665988467
42,admin.,single,university.degree,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5781471433215501,0.5781471433215501
46,technician,married,professional.course,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3959479613507978,0.3959479613507978
29,technician,single,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4346561341172854,0.4346561341172854
54,technician,married,high.school,no,no,cellular,apr,mon,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.3923556353957568,0.3923556353957568
51,technician,single,professional.course,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5336008664333409,0.5336008664333409
49,admin.,divorced,high.school,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.5727060539674808,0.5727060539674808
47,blue-collar,married,basic.4y,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3941638385371854,0.3941638385371854
32,technician,single,professional.course,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.41953601271303925,0.41953601271303925
35,admin.,married,high.school,yes,yes,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5001555237201439,0.5001555237201439
46,services,married,basic.4y,yes,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.2667114281850991,0.2667114281850991
35,management,married,university.degree,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.3642877676413735,0.3642877676413735
34,blue-collar,single,basic.9y,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5225654965481585,0.5225654965481585
27,technician,single,high.school,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.36965688380264744,0.36965688380264744
37,blue-collar,married,high.school,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3317281863827743,0.3317281863827743
49,admin.,single,university.degree,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.467319381374919,0.467319381374919
31,admin.,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5307828637824608,0.5307828637824608
28,blue-collar,single,basic.9y,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.43306926099097204,0.43306926099097204
35,technician,single,professional.course,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.3561480916537366,0.3561480916537366
42,technician,married,professional.course,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5069657199191708,0.5069657199191708
36,services,married,high.school,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.36525883529667785,0.36525883529667785
50,retired,married,basic.4y,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.4368427984776168,0.4368427984776168
32,entrepreneur,married,university.degree,no,no,telephone,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.3913172327128443,0.3913172327128443
29,admin.,married,high.school,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.39216790851870825,0.39216790851870825
25,student,single,high.school,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.4657125458814005,0.4657125458814005
36,self-employed,married,basic.9y,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.5512079370882896,0.5512079370882896
37,blue-collar,married,high.school,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.28513669907988287,0.28513669907988287
35,technician,married,professional.course,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4306567441265252,0.4306567441265252
29,self-employed,married,basic.9y,yes,no,telephone,may,fri,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.13002429352366388,0.13002429352366388
31,technician,married,university.degree,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.47632675087936444,0.47632675087936444
56,blue-collar,married,basic.9y,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.3429064171005897,0.3429064171005897
48,admin.,divorced,basic.4y,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.5583258580887439,0.5583258580887439
44,admin.,single,high.school,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5346412438803076,0.5346412438803076
32,services,married,high.school,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5041211672971703,0.5041211672971703
58,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5612818635016101,0.5612818635016101
33,technician,single,professional.course,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.563664807434099,0.563664807434099
43,unemployed,married,professional.course,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4021262680324838,0.4021262680324838
48,technician,married,university.degree,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5567705825926328,0.5567705825926328
36,services,single,high.school,yes,no,telephone,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.35528543886824326,0.35528543886824326
60,management,married,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.43549260551822694,0.43549260551822694
45,management,married,university.degree,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4622876975952587,0.4622876975952587
54,technician,married,professional.course,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5237867967405515,0.5237867967405515
32,technician,married,university.degree,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5879515621054024,0.5879515621054024
53,technician,married,professional.course,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.4584133434391928,0.4584133434391928
38,entrepreneur,married,basic.6y,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4006171679596413,0.4006171679596413
48,technician,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.44753559983958185,0.44753559983958185
37,admin.,single,university.degree,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,1,0.5192265773072486,0.5192265773072486
56,blue-collar,married,basic.6y,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.48884116099180336,0.48884116099180336
35,self-employed,divorced,basic.9y,no,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.3567706276115069,0.3567706276115069
54,blue-collar,married,basic.4y,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5284489439977582,0.5284489439977582
35,technician,single,professional.course,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.3761491762630058,0.3761491762630058
47,technician,married,professional.course,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5816148207500669,0.5816148207500669
40,blue-collar,single,basic.9y,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.551367088290751,0.551367088290751
36,blue-collar,single,basic.9y,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.49029108129358834,0.49029108129358834
44,admin.,divorced,university.degree,yes,no,cellular,aug,wed,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.495772299248103,0.495772299248103
44,blue-collar,divorced,basic.4y,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.44365529851491736,0.44365529851491736
54,admin.,single,university.degree,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.5743755276645596,0.5743755276645596
56,retired,married,basic.4y,no,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4418665542486601,0.4418665542486601
33,technician,married,university.degree,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.34707351454742785,0.34707351454742785
47,self-employed,married,university.degree,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.28220851832181604,0.28220851832181604
39,admin.,married,high.school,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5780335857658965,0.5780335857658965
42,admin.,single,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4960204261166554,0.4960204261166554
24,student,single,basic.4y,yes,yes,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.25588014001646175,0.25588014001646175
40,student,single,high.school,no,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.3066858473923702,0.3066858473923702
57,blue-collar,divorced,professional.course,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5348405186321828,0.5348405186321828
52,management,divorced,university.degree,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.560484377932635,0.560484377932635
36,services,single,basic.9y,yes,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.36560552387352346,0.36560552387352346
39,admin.,married,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5571049113176093,0.5571049113176093
27,admin.,single,high.school,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3971870614095763,0.3971870614095763
56,retired,married,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5348405186321828,0.5348405186321828
49,services,married,high.school,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.49700556541009566,0.49700556541009566
31,services,married,high.school,yes,no,telephone,jun,thu,12,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.41866217326615396,0.41866217326615396
32,technician,married,professional.course,yes,no,cellular,may,tue,9,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.3353374511063913,0.3353374511063913
35,blue-collar,divorced,basic.4y,no,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.35462385690716536,0.35462385690716536
31,technician,married,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.47684292184285737,0.47684292184285737
37,services,divorced,high.school,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,1,0.5107551077434157,0.5107551077434157
42,technician,married,basic.9y,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.4003917384510998,0.4003917384510998
57,housemaid,married,basic.4y,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.41776673101588724,0.41776673101588724
54,retired,married,high.school,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.47388978441242774,0.47388978441242774
43,services,married,basic.6y,no,yes,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.40081454473494543,0.40081454473494543
49,admin.,married,high.school,yes,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5641698109835147,0.5641698109835147
47,admin.,married,professional.course,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4940604187982312,0.4940604187982312
28,technician,single,basic.9y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.500504764433002,0.500504764433002
30,blue-collar,married,basic.4y,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.47012030597241666,0.47012030597241666
42,admin.,single,university.degree,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5138233963426396,0.5138233963426396
37,technician,single,university.degree,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5615490296535548,0.5615490296535548
43,blue-collar,married,basic.4y,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5710903264970509,0.5710903264970509
34,blue-collar,married,professional.course,yes,yes,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.4240235606073335,0.4240235606073335
34,admin.,divorced,university.degree,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,1,0.564657909422507,0.564657909422507
25,unemployed,married,university.degree,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.24619014688887822,0.24619014688887822
47,services,single,high.school,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.39714731474188525,0.39714731474188525
35,admin.,divorced,university.degree,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3439974376489685,0.3439974376489685
32,admin.,single,university.degree,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.485548012084173,0.485548012084173
53,management,married,university.degree,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44705091685011517,0.44705091685011517
33,blue-collar,married,basic.9y,no,yes,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.20918187593579426,0.20918187593579426
40,blue-collar,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3376550447936449,0.3376550447936449
32,retired,married,high.school,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5154978782175313,0.5154978782175313
52,entrepreneur,single,university.degree,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.4730476606975424,0.4730476606975424
51,entrepreneur,married,basic.4y,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.550648670427383,0.550648670427383
47,blue-collar,single,basic.9y,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5336404315854617,0.5336404315854617
34,services,single,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.46739642177655744,0.46739642177655744
40,blue-collar,divorced,basic.9y,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4920335537230159,0.4920335537230159
49,technician,single,high.school,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,0,0.38327258945767173,0.38327258945767173
55,blue-collar,married,basic.4y,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5624706630069521,0.5624706630069521
39,blue-collar,married,basic.9y,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5575738066379752,0.5575738066379752
47,blue-collar,married,basic.4y,no,no,telephone,may,mon,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.15866223866482954,0.15866223866482954
56,retired,divorced,high.school,yes,no,cellular,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.3224373572459786,0.3224373572459786
35,self-employed,married,university.degree,yes,no,telephone,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.32946582080370046,0.32946582080370046
45,admin.,divorced,university.degree,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5252594715120006,0.5252594715120006
52,technician,married,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.516229563299026,0.516229563299026
30,blue-collar,married,basic.4y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.38009483893406315,0.38009483893406315
38,admin.,married,university.degree,yes,no,cellular,aug,tue,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.399548037418838,0.399548037418838
50,technician,divorced,professional.course,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5614184043296827,0.5614184043296827
36,housemaid,married,basic.6y,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.49627239496541076,0.49627239496541076
37,technician,single,high.school,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5465719743542178,0.5465719743542178
28,blue-collar,married,basic.9y,yes,no,telephone,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.04480593727406498,0.04480593727406498
48,admin.,married,university.degree,no,no,cellular,nov,fri,7,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.32109496384800135,0.32109496384800135
32,blue-collar,married,basic.4y,no,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.5622711656450446,0.5622711656450446
